ATLANTIC,CBC,CNN,GLOBE_AND_MAIL,MASSIVE_SCI,NATIONAL_GEOGRAPHIC,NATIONAL_OBSERVER,NPR,REUTERS
https://www.theatlantic.com/science/archive/2023/08/climate-change-ocean-acidification-crabs/674932/,https://www.cbc.ca/news/canada/sudbury/curling-stones-laurentian-research-1.6387207,https://www.cnn.com/2023/06/01/world/seti-alien-message-test-scn/index.html,https://www.theglobeandmail.com/canada/article-scientists-head-to-nunavut-island-to-help-solve-mars-methane-mystery-2/,https://massivesci.com/articles/most-of-your-favorite-flowers-are-mutants/,https://www.nationalgeographic.com/science/article/vitamin-c-retinol-biotin-skin-care-needs,https://www.nationalobserver.com/2023/04/26/news/laundry-list-concerns-dryer-sheets,https://www.npr.org/2023/08/09/1192913709/trumpetfish-the-fish-that-conceal-themselves-to-hunt,https://www.reuters.com/science/introducing-janus-exotic-two-faced-white-dwarf-star-2023-07-21/
https://www.theatlantic.com/science/archive/2023/07/deep-sea-freezer-ocean-japan/674798/,https://www.cbc.ca/news/canada/edmonton/science-summary-coronavirus-research-around-the-globe-1.5534606,https://www.cnn.com/2023/05/17/world/butterfly-tree-of-life-evolution-scn/index.html,https://www.theglobeandmail.com/business/article-wildfires-quebec-climate-change-report/,https://massivesci.com/articles/these-weird-ocean-aliens-are-basically-invisible/,https://www.nationalgeographic.com/science/article/uganda-super-banana-vitamin-a-deficiency-gmo,https://www.nationalobserver.com/2023/04/13/news/want-sequester-carbon-save-wild-things,https://www.npr.org/sections/health-shots/2023/08/13/1193550124/kimchi-fermentation-microbes-gut-health,https://www.reuters.com/science/self-healing-metal-its-not-just-stuff-science-fiction-2023-07-19/
https://www.theatlantic.com/technology/archive/2023/08/ai-carbon-emissions-data-centers/675094/,https://www.cbc.ca/news/canada/calgary/calgary-alberta-beef-dairy-cattle-antimicrobial-research-1.6392522,https://www.cnn.com/2023/04/27/world/ocean-census-launch-scn/index.html,https://www.theglobeandmail.com/canada/article-potato-genetic-roadmap-climate-change-sustainability/,https://massivesci.com/articles/these-tiny-methane-eating-organisms-have-an-outsize-impact-on-our-climate-models/,https://www.nationalgeographic.com/science/article/als-ice-bucket-challenge-research-impact,https://www.nationalobserver.com/2023/04/05/news/toxic-threat-lurks-thawing-permafrost,https://www.npr.org/2023/08/17/1194237181/yellow-legged-hornet-georgia,https://www.reuters.com/science/dramatic-fossil-shows-pugnacious-mammal-attacking-dinosaur-2023-07-18/
https://www.theatlantic.com/science/archive/2017/10/how-a-focus-on-rich-educated-people-skews-brain-studies/544499/,https://www.cbc.ca/news/science/anemia-astronauts-study-1.6315461,https://www.cnn.com/2023/04/26/world/quasar-mystery-galaxy-collision-scn/index.html,https://www.theglobeandmail.com/canada/article-recent-shark-deaths-in-canada-a-sign-that-efforts-to-grow-the/,https://massivesci.com/articles/neuroscientists-proved-the-brain-regenerates-now-theyre-trying-to-figure-out-how/,https://www.nationalgeographic.com/environment/article/melting-glaciers-bubbles-climate-change,https://www.nationalobserver.com/2023/03/31/news/plastic-bags-leaving-their-mark-deep-sea-floor,https://www.npr.org/2023/08/17/1194212940/question-mark-space-webb-telescope-photo,https://www.reuters.com/business/environment/how-el-nino-is-helping-drive-heatwaves-extreme-weather-2023-07-19/
https://www.theatlantic.com/health/archive/2023/08/how-much-protein-diet/675156/,https://www.cbc.ca/news/canada/sudbury/breast-cancer-study-radiation-1.6959788,https://www.cnn.com/2023/08/17/world/stars-magnetar-scn/index.html,https://www.theglobeandmail.com/canada/article-western-canada-a-global-hot-spot-over-summer-months-climate-central/,https://massivesci.com/notes/poop-feces-dung-defense-butt-month/,https://www.nationalgeographic.com/science/article/the-secret-behind-lily-pad-strength-and-other-science-news,https://www.nationalobserver.com/2023/09/08/news/summer-scarred-wildfire-and-drought-puts-climate-crisis-top-mind-university-resumes,https://www.npr.org/2023/08/22/1195154996/some-of-canadas-wildfires-likely-made-worse-by-human-driven-climate-change,https://www.reuters.com/science/russian-scientists-warn-powerful-solar-flare-activity-monday-2023-07-17/
https://www.theatlantic.com/health/archive/2023/08/sweat-perspiration-evolution-human-function/674951/,https://www.cbc.ca/news/canada/british-columbia/environmental-stress-likely-culprit-in-fish-die-off-on-vancouver-island-1.6960015,https://www.cnn.com/2023/10/27/world/earth-core-helium-leak-scn/index.html,https://www.theglobeandmail.com/canada/article-for-novice-brain-surgeons-ai-offers-a-way-to-practice-on-virtual-grey/,https://massivesci.com/articles/warty-comb-jelly-disappearing-anus-butt-month/,https://www.nationalgeographic.com/science/article/the-shaky-science-behind-ivermectin-as-a-covid-19-cure,https://www.nationalobserver.com/2023/09/07/news/report-finds-carbon-captures-stubbornly-high-prices-are-likely-here-stay,https://www.npr.org/sections/goatsandsoda/2023/11/20/1213841798/a-new-study-says-the-global-toll-of-lead-exposure-is-even-worse-than-we-thought,https://www.reuters.com/technology/space/nasa-rover-reveals-new-evidence-about-organic-molecules-mars-2023-07-13/
https://www.theatlantic.com/health/archive/2023/08/drinking-water-hydration-amount-importance/674926/,https://www.cbc.ca/news/science/what-on-earth-invasive-species-cost-biodiversity-1.6959365,https://www.cnn.com/2023/04/26/world/animals-sensory-world-scn/index.html,https://www.theglobeandmail.com/investing/globe-advisor/advisor-news/article-how-investors-can-help-drive-protection-for-biodiversity/,https://massivesci.com/articles/snakes-glowing-uv-light-butt-month/,https://www.nationalgeographic.com/science/article/do-masks-really-harm-kids-heres-what-the-science-says,https://www.nationalobserver.com/2023/09/07/news/how-plants-can-help-protect-your-home-extreme-weather,https://www.npr.org/sections/health-shots/2023/09/08/1198111226/beautiful-sadness-art-music-pleasure-brain,https://www.reuters.com/science/deep-sea-mining-could-impact-tuna-fisheries-study-2023-07-11/
https://www.theatlantic.com/health/archive/2023/10/h-pylori-bacteria-mutation-stomach-cancer/675689/,https://www.cbc.ca/news/science/2024-el-nino-1.7007560,https://www.cnn.com/2023/10/25/health/meningitis-vaccine-changes,https://www.theglobeandmail.com/canada/article-new-evidence-confirms-covid-19-vaccines-are-overwhelmingly-safe/,https://massivesci.com/articles/neuroscience-sex-differences-feminism-stem-brain-research/,https://www.nationalgeographic.com/science/article/moon-even-older-than-we-thought-lunar-formation,https://www.nationalobserver.com/2023/10/27/news/glyphosate-herbicide-darling-canada-linked-cancer-rats,https://www.npr.org/2023/10/25/1208572681/friends-friendship-meet-up-research-pew-health-benefits,https://www.reuters.com/science/dinosaur-killing-asteroid-impact-fouled-earths-atmosphere-with-dust-2023-10-30/
https://www.theatlantic.com/health/archive/2023/10/american-families-have-massive-food-waste-problem/675744/,https://www.cbc.ca/news/health/world-health-organization-medical-journals-global-emergency-1.7006682,https://www.cnn.com/2023/10/25/health/alzheimers-drug-leqembi-could-be-given-as-shots-rather-than-iv-infusion-study-suggests/index.html,https://www.theglobeandmail.com/canada/article-how-a-scientist-got-a-toronto-suburb-to-protect-one-of-natures/,https://massivesci.com/articles/tracking-apps-parenting-privacy-facebook-iphone-ccpa-fence-data-screen/,https://www.nationalgeographic.com/science/article/why-fear-feels-good,https://www.nationalobserver.com/2023/10/27/news/climate-crisis-will-mess-your-beer,https://www.npr.org/sections/health-shots/2023/10/30/1209473449/worldwide-women-cook-twice-as-much-as-men-one-country-bucks-the-trend,https://www.reuters.com/technology/space/scientists-identify-molten-layer-deep-within-interior-mars-2023-10-25/
https://www.theatlantic.com/health/archive/2023/10/preeclampsia-pregnancy-semen/675658/,https://www.cbc.ca/news/science/mercy-for-animals-scorecard-1.7006954,https://www.cnn.com/2023/10/23/health/epa-proposes-ban-on-tce-wellness/index.html,https://www.theglobeandmail.com/business/article-generative-ai-businesses-cost-savings/,https://massivesci.com/articles/climate-change-ipbes-global-assessment-biodiversity-loss-extinction/,https://www.nationalgeographic.com/science/article/earth-geology-rare-rocks-solar-system,https://www.nationalobserver.com/2023/10/25/news/borneo-illicit-hunting-thins-orangutan-population,https://www.npr.org/sections/health-shots/2023/10/30/1208883691/diet-ozempic-wegovy-weight-loss-fiber-glp-1-diabetes-barley,https://www.reuters.com/science/scientists-unveil-recreation-sacrificed-inca-maiden-peru-2023-10-25/
https://www.theatlantic.com/health/archive/2023/09/fungal-disease-climate-change-threat/675515/,https://www.cbc.ca/news/science/moon-age-1.7003103,https://www.cnn.com/2023/10/26/health/british-health-agency-warns-of-fake-ozempic-pens-linked-to-hospitalizations/index.html,https://www.theglobeandmail.com/canada/article-how-an-award-winning-halifax-professor-nurtured-a-network-of-battery/,https://massivesci.com/articles/caster-semenya-track-field-iaaf-olympics-testosterone-hyperandrogenism/,https://www.nationalgeographic.com/science/article/science-of-superbolts-worlds-strongest-lightning-strikes,https://www.nationalobserver.com/2023/10/19/news/michigan-prospects-gloomy-solar-farms,https://www.npr.org/2023/10/30/1198908442/antibiotic-resistance-neanderthal-denisovan-artificial-intelligence,https://www.reuters.com/business/environment/ancient-landscape-formed-by-rivers-revealed-deep-under-antarctic-ice-2023-10-24/
https://www.theatlantic.com/health/archive/2023/09/human-birth-babies-seasonality-surge/675420/,https://www.cbc.ca/radio/zebra-saskatoon-zoo-rescue-1.7006670,https://www.cnn.com/2023/10/26/health/lab-models-of-human-embryos-explainer-scn/index.html,https://www.theglobeandmail.com/business/article-health-providers-say-ai-chatbots-could-improve-care-but-research-says/,https://massivesci.com/articles/organic-farming-food-usda-pesticide-agricultural-labor/,https://www.nationalgeographic.com/science/article/covid-flu-vaccine-questions,https://www.nationalobserver.com/2023/10/11/analysis/canada-carbon-capture-poisoning-rupture-pipeline-risks,https://www.npr.org/sections/goatsandsoda/2023/10/27/1209048618/q-a-this-scientist-developed-a-soap-that-could-help-fight-skin-cancer-hes-14,https://www.reuters.com/technology/space/rock-collected-by-apollo-17-astronaut-1972-reveals-moons-age-2023-10-23/
https://www.theatlantic.com/health/archive/2023/09/tripledemic-virus-rsv-vaccine/675417/,https://www.cbc.ca/news/canada/nova-scotia/north-atlantic-right-whale-injured-by-canadian-tag-1.7006911,https://www.cnn.com/2023/10/25/health/covid-flu-vaccine-stroke-risk-study/index.html,https://www.theglobeandmail.com/canada/article-opioid-overdose-deaths-among-homeless-people-have-risen-dramatically/,https://massivesci.com/articles/diversity-depression-autism-scientists-phdepression/,https://www.nationalgeographic.com/science/article/stiff-person-syndrome-rare-disorder-causes-symptoms,https://www.nationalobserver.com/2023/10/10/news/swimming-sharks,https://www.npr.org/sections/goatsandsoda/2023/10/24/1207489490/long-covid-brain-fog-may-originate-in-a-surprising-place-say-scientists,https://www.reuters.com/technology/space/astronomers-detect-mysterious-8-billion-year-old-energetic-burst-2023-10-20/
https://www.theatlantic.com/science/archive/2023/10/alcohol-flush-asian-genetic-mutation-cause/675759/,https://www.cbc.ca/news/canada/edmonton/royal-alberta-museum-paleontology-camels-horses-1.7003010,https://www.cnn.com/2023/10/27/world/partial-lunar-eclipse-hunter-full-moon-scn/index.html,https://www.theglobeandmail.com/canada/article-french-immersion-program-schools-divide/,https://massivesci.com/articles/scientists-selfie-instagram-public-trust-social-media/,https://www.nationalgeographic.com/science/article/solar-eclipses,https://www.nationalobserver.com/2023/10/05/news/what-deer-poop-can-teach-us-about-environmental-health,https://www.npr.org/2023/10/21/1207127777/fda-proposal-ban-hair-relaxers-formaldehyde,https://www.reuters.com/world/asia-pacific/scientists-test-fukushima-fish-after-nuclear-plant-water-release-2023-10-19/
https://www.theatlantic.com/science/archive/2023/10/hurricane-otis-forecast-warming-oceans/675773/,https://www.cbc.ca/news/canada/edmonton/alberta-wildfires-artificial-intelligence-technology-forest-fire-1.7007279,https://www.cnn.com/2023/10/28/world/moon-age-science-newsletter-wt-scn/index.html,https://www.theglobeandmail.com/canada/article-alberta-mountain-towns-work-to-coexist-with-bears-through-warnings-and/,https://massivesci.com/articles/what-is-palliative-care-hospice-care-chronic-back-pain/,https://www.nationalgeographic.com/science/article/ring-of-fire-annular-eclipse-how-to-see,https://www.nationalobserver.com/2023/09/29/news/challenges-replicating-nests-nature,https://www.npr.org/sections/health-shots/2023/10/19/1207123096/red-meat-type-2-diabetes-risk-processed-meat-bacon-hot-dogs,https://www.reuters.com/technology/space/scientists-surprised-by-source-largest-quake-detected-mars-2023-10-18/
https://www.theatlantic.com/science/archive/2023/10/search-for-alien-life/675707/,https://www.cbc.ca/news/canada/nova-scotia/north-atlantic-right-whale-population-steadies-1.7003594,https://www.cnn.com/2023/10/25/world/ancient-landscape-antarctica-climate-scn/index.html,https://www.theglobeandmail.com/canada/article-men-need-to-be-aware-of-lifestyle-factors-that-could-affect-fertility/,https://massivesci.com/articles/yeast-weed-marijuana-thc-cbd-canabidiol-tetrahydrocannabinol-genetic-engineering/,https://www.nationalgeographic.com/science/article/ai-uncanny-valley,https://www.nationalobserver.com/2023/09/21/news/crowding-out-cougars,https://www.npr.org/2023/10/18/1205601646/a-new-study-points-to-a-key-window-of-opportunity-to-save-greenlands-ice-sheet,https://www.reuters.com/science/scientists-propose-sweeping-new-law-nature-expanding-evolution-2023-10-16/
https://www.theatlantic.com/science/archive/2023/10/space-travel-tourism-virgin-galactic-spacex-blue-origin/675694/,https://www.cbc.ca/news/canada/ottawa/truffe-champignon-alfred-plantagenet-chien-cavage-1.7003671,https://www.cnn.com/2023/10/25/health/listen-to-sad-songs-less-pain-wellness/index.html,https://www.theglobeandmail.com/business/technology/article-canadian-tech-workers-make-46-less-than-us-counterparts-tmu-study/,https://massivesci.com/articles/oil-spill-exxon-valdez-deepwater-horizon-grande-america-shark-skin/,https://www.nationalgeographic.com/science/article/scented-candles-smoke-air-pollution,https://www.nationalobserver.com/2023/09/18/news/can-rural-fishing-community-write-new-chapter,https://www.npr.org/sections/health-shots/2023/10/18/1206583788/bike-riding-in-middle-school-may-boost-mental-health-study-finds,https://www.reuters.com/science/annular-solar-eclipse-transfixes-crowds-across-americas-2023-10-14/
https://www.theatlantic.com/science/archive/2023/10/purple-martin-birdhouse-habitat-survival/675661/,https://www.cbc.ca/news/canada/nova-scotia/cajun-crawdads-unwelcome-appearance-ns-lake-1.7001871,https://www.cnn.com/2023/10/24/health/lonely-adults-gallup-poll-wellness/index.html,https://www.theglobeandmail.com/canada/article-study-finds-withdrawing-less-blood-for-icu-lab-tests-reduces-patient/,https://massivesci.com/articles/alzheimers-cure-lifetime-brain-neuro-mind-control-amyloid-tau/,https://www.nationalgeographic.com/science/article/asteroid-sample-bennu-returned-to-earth-ancient-solar-system,https://www.nationalobserver.com/2023/09/14/news/search-elusive-clown-wedgefish,https://www.npr.org/2023/10/18/1198908301/necrobotics-reanimating-spiders-ig-nobel-prize,https://www.reuters.com/technology/space/nasa-unveil-first-newly-returned-near-earth-asteroid-sample-2023-10-11/
https://www.theatlantic.com/science/archive/2023/10/animal-human-interaction-predatory-fear/675649/,https://www.cbc.ca/news/canada/british-columbia/pepper-world-record-1.7002410,https://www.cnn.com/2023/10/27/health/time-restricted-eating-type-2-diabetes-wellness/index.html,https://www.theglobeandmail.com/business/technology/science/article-scientists-reveal-treasure-trove-of-material-gathered-from-asteroid-by/,https://massivesci.com/articles/green-new-deal-agriculture-sustainability-climate-change-carbon-emissions-farming/,https://www.nationalgeographic.com/science/article/equinoxes,https://www.nationalobserver.com/2023/09/13/news/global-heating-shrinking-fish,https://www.npr.org/2023/10/17/1206450553/worlds-hottest-pepper-guinness-record-pepper-x,https://www.reuters.com/science/ambitious-research-yields-new-atlas-human-brain-cells-2023-10-12/
https://www.theatlantic.com/science/archive/2023/10/galapagos-giant-tortoises-espanola-ecosystem/675641/,https://www.cbc.ca/news/canada/windsor/magnet-fishing-windsor-1.7000673,https://www.cnn.com/2023/10/04/health/vegetarian-genetics-wellness/index.html,https://www.theglobeandmail.com/world/article-without-water-there-is-no-life-drought-in-brazils-amazon-is-sharpening/,https://massivesci.com/articles/machine-learning-technology-mouse-studies-human-health-clinical-trials/,https://www.nationalgeographic.com/science/article/exploring-moon-permanently-shadowed-regions-water-ice,https://www.nationalobserver.com/2023/09/11/news/warmer-winters-citrus-industry-squeezes-georgia,https://www.npr.org/2023/10/17/1183551603/gas-stove-utility-tobacco,https://www.reuters.com/business/healthcare-pharmaceuticals/gene-editing-offers-chickens-some-protection-against-bird-flu-study-2023-10-10/
https://www.theatlantic.com/science/archive/2023/10/climate-change-divestment-fossil-fuels/675635/,https://www.cbc.ca/news/canada/edmonton/horsemeat-industry-live-exports-ban-canada-1.6987841,https://www.cnn.com/2023/10/19/health/red-meat-type-2-diabetes-risk-study-wellness/index.html,https://www.theglobeandmail.com/life/health-and-fitness/article-the-science-behind-why-laughter-can-help-you-live-life-to-the-fullest/,https://massivesci.com/articles/mitochondria-alzheimers-plaques-memory/,https://www.nationalgeographic.com/science/article/what-the-first-stars-looked-like-as-they-were-being-born,https://www.nationalobserver.com/2023/09/05/news/maui-returning-home-means-confronting-toxic-risks,https://www.npr.org/sections/health-shots/2023/10/16/1205780690/largest-ever-map-human-brain-atlas-3000-cells-alzheimers-schizophrenia,https://www.reuters.com/science/huge-ancient-solar-storm-revealed-by-tree-rings-french-alps-2023-10-09/
https://www.theatlantic.com/science/archive/2023/10/mississippi-river-saltwater-intrusion-new-orleans/675606/,https://www.cbc.ca/news/canada/edmonton/parks-canada-jasper-first-nations-harvest-1.6999777,https://www.cnn.com/2023/09/05/health/fascia-training-pain-relief-wellness/index.html,https://www.theglobeandmail.com/world/article-further-evidence-points-to-footprints-in-new-mexico-being-the-oldest/,https://massivesci.com/articles/clever-birds-natural-selection-intelligence-budgie-parakeets-evolution/,https://www.nationalgeographic.com/science/article/phantom-pregnancy-pseudocyesis-mental-disorder,https://www.nationalobserver.com/2023/10/24/news/feds-not-protecting-canadians-undeniable-pesticide-danger,https://www.npr.org/sections/health-shots/2023/10/12/1205201928/artificial-intelligence-ai-scientific-discoveries-proteins-drugs-solar,https://www.reuters.com/science/russian-module-international-space-station-springs-coolant-leak-2023-10-09/
https://www.theatlantic.com/science/archive/2023/10/microplastic-pollution-biodegradable-sponges/675572/,https://www.cbc.ca/news/canada/edmonton/the-dark-sky-blues-light-pollution-is-robbing-us-of-the-stars-1.6998010,https://www.cnn.com/2023/08/27/health/gym-anxiety-coping-strategies-wellness/index.html,https://www.theglobeandmail.com/canada/article-researchers-who-pioneered-study-and-synthesis-of-quantum-dots-take/,https://massivesci.com/articles/monkey-brains-neuroscience/,https://www.nationalgeographic.com/science/article/what-made-the-earthquake-in-morocco-so-devastating,https://www.nationalobserver.com/2023/10/23/news/race-protect-endangered-condors-against-deadly-bird-flu,https://www.npr.org/2023/10/12/1205068747/climate-change-emissions-companies-disclosure-sec-california,https://www.reuters.com/science/scientists-untangle-mystery-about-universes-earliest-galaxies-2023-10-06/
https://www.theatlantic.com/science/archive/2023/10/hiking-outdoor-recreation-animal-impact/675598/,https://www.cbc.ca/news/canada/prince-edward-island/pei-artificial-intelligence-1.6994961,https://www.cnn.com/2022/09/02/health/walking-blood-sugar-study-wellness/index.html,https://www.theglobeandmail.com/canada/article-nobel-prize-in-physics-recognizes-three-scientists-work-with-fast/,https://massivesci.com/articles/sea-shell-pattern-formation-mollusks-turing-meinhardt-ocean-mussel/,https://www.nationalgeographic.com/animals/article/wild-tortoise-good-luck-charm,https://www.nationalobserver.com/2023/10/20/news/why-we-should-bring-back-redwood-forests,https://www.npr.org/2023/10/12/1205300000/take-a-peek-at-what-nasa-brought-back-from-an-asteroid,https://www.reuters.com/science/new-tests-confirm-antiquity-ancient-human-footprints-new-mexico-2023-10-05/
https://www.theatlantic.com/science/archive/2023/10/colorado-river-conservation-smallmouth-bass/675568/,https://www.cbc.ca/radio/quirks/a-new-book-lays-out-why-women-s-bodies-may-have-driven-evolution-1.6995433,https://www.cnn.com/2023/09/29/health/cozy-cardio-low-intensity-workout-wellness/index.html,https://www.theglobeandmail.com/canada/article-first-hint-of-asteroid-sample-promises-lifetime-of-work-for-canadian/,https://massivesci.com/articles/climate-change-mosquitoes-diseases-floods/,https://www.nationalgeographic.com/environment/article/akernes-rockslide-tsunami-norway,https://www.nationalobserver.com/2023/10/19/news/officials-hid-significant-health-risks-pesticide-golf-courses-sports-fields,https://www.npr.org/2023/10/11/1204867862/this-next-nasa-mission-to-an-asteroid-is-seriously-metal,https://www.reuters.com/science/bawendi-brus-ekimov-win-2023-nobel-prize-chemistry-2023-10-04/
https://www.theatlantic.com/science/archive/2023/10/sand-dunes-hurricane-storm-barriers/675510/,https://www.cbc.ca/news/canada/british-columbia/elk-valley-grizzly-mortality-rate-1.6992673,https://www.cnn.com/2023/08/30/health/stress-insomnia-atrial-fibrillation-older-women-wellness/index.html,https://www.theglobeandmail.com/business/article-ideogram-ai-image-generator/,https://massivesci.com/articles/sea-turtles-maine-climate-change-cape-cod-global-warming/,https://www.nationalgeographic.com/environment/article/billion-oyster-reef-restoration-floods-climate-change,https://www.nationalobserver.com/2023/10/17/news/opioid-overdose-deaths-unhoused-people-rise-ontario-study,https://www.npr.org/2023/10/11/1198908241/noaa-florida-coral-reefs,https://www.reuters.com/world/europe/russia-says-moon-shot-failed-due-control-unit-malfunction-2023-10-03/
https://www.theatlantic.com/science/archive/2023/10/spider-population-decline/675830/,https://www.cbc.ca/news/science/partial-eclipse-annular-1.6992844,https://www.cnn.com/2023/09/11/health/night-owl-diabetes-wellness/index.html,https://www.theglobeandmail.com/canada/article-long-secret-canadian-intelligence-sealed-avro-arrows-cancellation-new/,https://massivesci.com/articles/are-screens-bad-for-kids-phones-tablets/,https://www.nationalgeographic.com/environment/article/wildfire-smoke-pollution-home-surfaces,https://www.nationalobserver.com/2023/10/13/news/earthworms-help-produce-much-grain-russia,https://www.npr.org/2023/10/10/1204839281/california-ban-food-additives-red-dye-3-propylparaben-candy,https://www.reuters.com/science/dna-remnants-found-fossil-6-million-year-old-turtle-2023-09-28/
https://www.theatlantic.com/science/archive/2023/09/earth-future-supercontinent-pangea-ultima/675450/,https://www.cbc.ca/radio/quirks/ai-energy-consumption-1.6995014,https://www.cnn.com/2023/10/29/health/manage-intrusive-thoughts-meaning-wellness/index.html,https://www.theglobeandmail.com/canada/article-great-slave-lake-climate-change/,https://massivesci.com/articles/bpa-bps-free-plastic-harmful-chemicals-human-health/,https://www.nationalgeographic.com/environment/article/leaf-litter-fall-conservation,https://www.nationalobserver.com/2023/10/06/news/war-afghanistan-devastated-countrys-environment-ways-may-never-be-cleaned,https://www.npr.org/sections/health-shots/2023/10/09/1204077086/can-cooking-and-gardening-at-school-inspire-better-nutrition-ask-these-kids,https://www.reuters.com/science/right-again-einstein-study-shows-how-antimatter-responds-gravity-2023-09-27/
https://www.theatlantic.com/science/archive/2023/09/south-africa-great-white-sharks-missing/675428/,https://www.cbc.ca/radio/asithappens/ai-is-helping-outreach-workers-in-l-a-predict-and-prevent-homelessness-1.6993119,https://www.cnn.com/2023/10/02/health/shouting-child-abuse-intl-scli-wellness/index.html,https://www.theglobeandmail.com/canada/article-algorithm-could-predict-outcome-after-severe-brain-injury/,https://massivesci.com/articles/bird-window-collisions/,https://www.nationalgeographic.com/environment/article/sinkhole,https://www.nationalobserver.com/2023/09/27/news/inside-plan-store-carbon-bottom-black-sea,https://www.npr.org/sections/health-shots/2023/10/08/1204411415/cold-plunge-health-benefits-how-to,https://www.reuters.com/science/nasas-first-asteroid-sample-parachutes-into-utah-desert-2023-09-24/
https://www.theatlantic.com/science/archive/2023/09/alaska-yukon-river-dinosaur-footprints/675429/,https://www.cbc.ca/news/canada/nova-scotia/scientists-want-to-know-what-atlantic-seals-are-eating-1.6992556,https://www.cnn.com/2023/02/22/world/fungus-replace-plastics-study-scn/index.html,https://www.theglobeandmail.com/business/careers/article-its-not-just-you-experts-agree-the-post-pandemic-workplace-really-is/,https://massivesci.com/articles/skeleton-keys-brian-switek-review/,https://www.nationalgeographic.com/environment/article/ginkgo-trees-nearly-went-extinct-how-we-saved-these-living-fossils,https://www.nationalobserver.com/2023/09/25/news/more-americans-climate-change-culprit-summer-extremes,https://www.npr.org/2023/10/07/1200615634/meet-the-high-school-sport-that-builds-robots-and-the-next-generation-of-enginee,https://www.reuters.com/markets/commodities/mexico-researchers-show-progress-drive-replace-us-corn-imports-2023-09-22/
https://www.theatlantic.com/science/archive/2023/09/cyprus-island-cats-fip-disease-outbreak-covid/675356/,https://www.cbc.ca/news/science/what-on-earth-tree-diseases-1.6993883,https://www.cnn.com/2022/12/27/us/climate-impact-meat-labels-food-menus-wellness/index.html,https://www.theglobeandmail.com/canada/article-emergency-care-for-self-harm-suicidal-thoughts-increased-during/,https://massivesci.com/articles/mind-control-brain-machine-interface/,https://www.nationalgeographic.com/environment/article/fall-foliage-disrupted-by-climate-change-might-be-new-normal,https://www.nationalobserver.com/2023/09/25/news/scientists-call-global-moratorium-efforts-geoengineer-climate,https://www.npr.org/2023/10/07/1204031535/fossil-footprints-in-new-mexico-suggest-humans-have-been-here-longer-than-we-tho,https://www.reuters.com/science/zambia-find-shows-humans-have-built-with-wood-476000-years-2023-09-20/
https://www.theatlantic.com/science/archive/2023/09/building-birdhouse-artificial-shelters-climate-change/675350/,https://www.cbc.ca/news/health/pig-organs-1.6993364,https://www.cnn.com/2023/09/18/health/male-loneliness-epidemic-wellness/index.html,https://www.theglobeandmail.com/world/article-popular-nasal-decongestant-doesnt-actually-relieve-congestion-experts/,https://massivesci.com/articles/eating-bugs-insect-protein-entomophagy-food-agriculture/,https://www.nationalgeographic.com/animals/article/dogxim-first-dog-fox-hybrid,https://www.nationalobserver.com/2023/09/19/news/earth-well-outside-safe-operating-space-humanity,https://www.npr.org/2023/10/06/1203372829/the-bruising-artillery-battle-in-ukraine-has-left-a-scar-that-is-visible-from-sp,https://www.reuters.com/science/first-rna-is-recovered-extinct-tasmanian-tiger-2023-09-19/
https://www.theatlantic.com/science/archive/2024/03/lightning-map-america-florida/677622/,https://www.cbc.ca/radio/asithappens/great-apes-teasing-1.7117755,https://www.cnn.com/2024/02/19/health/olive-oil-healthiest-quality-wellness/index.html,https://www.theglobeandmail.com/world/article-ocean-system-that-moves-heat-gets-closer-to-collapse-which-could-cause/,https://massivesci.com/articles/where-are-all-the-aliens/,https://www.nationalgeographic.com/science/article/nuclear-weapons-atom-bomb-einstein-genius-science,https://www.nationalobserver.com/2023/10/18/news/biochar-shovel-ready-climate-tech-darling-can-it-scale,https://www.npr.org/sections/health-shots/2024/03/03/1234460368/red-meat-diet-plant-protein-carbon-footprint,https://www.reuters.com/science/people-with-tails-no-because-this-ancient-genetic-mutation-2024-02-28/
https://www.theatlantic.com/science/archive/2024/02/white-raven-alaska-photos/677156/,https://www.cbc.ca/news/canada/prince-edward-island/pei-backyard-bird-count-1.7117632,https://www.cnn.com/2024/02/18/health/reusable-water-bottle-overhydration-wellness/index.html,https://www.theglobeandmail.com/canada/article-bc-teens-trying-cannabis-alcohol-or-tobacco-at-lowest-rate-in-30-years/,https://massivesci.com/articles/evolution-darwin-fitness-genes-selection/,https://www.nationalgeographic.com/science/article/ice-facials-treatment-science,https://www.nationalobserver.com/2023/11/02/news/link-between-environmental-disasters-and-societal-collapse-explained,https://www.npr.org/2024/02/29/1234671424/the-human-cost-of-climate-related-disasters-is-acutely-undercounted-new-study-sa,https://www.reuters.com/science/study-shows-how-snakes-got-an-evolutionary-leg-up-competition-2024-02-22/
